A0K 2P0,FORTEAU,NL,3.0,51.480806,-56.954241
A0K 2X0,ST LUNAIRE-GRIQUET,NL,3.0,51.505252838134794,-55.4746627807617
A0K 3E0,HOWLEY,NL,3.0,49.145148,-57.084922
A0K 3M0,LA SCIE,NL,3.0,49.960704,-55.593456999999994
A0K 4A0,PLUM POINT,NL,3.0,51.057572,-56.899953000000004
A0K 4M0,RIVER OF PONDS,NL,3.0,50.524598,-57.382102
A0K 4N0,ROCKY HARBOUR,NL,3.0,49.585384999999995,-57.936292
A0K 4Y0,ST PAULS,NL,3.0,49.850460999999996,-57.800951
A0K 5C0,SANDY COVE,NL,3.0,48.64057922363279,-53.73625183105471
A0K 5P0,TROUT RIVER,NL,3.0,49.47003,-58.134285
A0K 5R0,WESTPORT,NL,3.0,49.783146,-56.637537
A0L 1A0,BENOITS COVE,NL,3.0,48.993375,-58.10088199999999
A0M 1P0,ROSE BLANCHE,NL,3.0,47.611472,-58.722391
A0N 1A0,AGUATHUNA,NL,3.0,48.611277,-58.873580000000004
A0N 1V0,ROBINSONS,NL,3.0,48.270503999999995,-58.760509
A0N 2H0,BURGEO,NL,3.0,47.632221,-57.624764
A0N 2J0,RAMEA,NL,3.0,47.521335,-57.39267099999999
A0N 2K0,FRANCOIS,NL,3.0,47.577813,-56.73169
A0P 1G0,HOPEDALE,NL,4.0,55.459297,-60.20385400000001
A0P 1N0,POSTVILLE,NL,4.0,54.904042000000004,-59.76641899999999
A0A 1P0,CAPE BROYLE,NL,3.0,47.058805,-52.890816
A0A 1W0,CLARKES BEACH,NL,3.0,47.460334,-53.295967000000005
A0A 1X0,COLEYS POINT SOUTH,NL,3.0,47.571958,-53.278126
A0A 2M0,HARBOUR GRACE,NL,3.0,47.709979,-53.204069
A0A 3N0,RENEWS,NL,3.0,46.836490000000005,-52.956880000000005
A0A 4G0,VICTORIA CB,NL,3.0,47.739416,-53.229699
A0B 1A0,ARNOLDS COVE,NL,3.0,47.760904,-53.983427
A0B 1K0,CHANCE COVE,NL,3.0,47.668083,-53.82610699999999
A0B 1L0,CHAPEL ARM,NL,3.0,47.507104,-53.649304
A0B 1N0,COME BY CHANCE,NL,3.0,47.934031,-54.16475
A0B 1R0,SOUTH DILDO,NL,3.0,47.487435999999995,-53.565124
A0B 1S0,DUNVILLE,NL,3.0,47.269821,-53.868512
A0B 1V0,FOX HARBOUR PB,NL,3.0,47.313282,-53.907810999999995
A0B 2N0,NEW CHELSEA,NL,3.0,48.026507,-53.219455
A0B 2S0,NEW PERLICAN,NL,3.0,47.906285,-53.367506999999996
A0B 2Y0,PLACENTIA,NL,3.0,47.238091,-53.960329
A0B 3B0,ST MARYS,NL,3.0,47.056734000000006,-53.381021999999994
A0B 3C0,ST VINCENTS,NL,3.0,46.79128,-53.55381
A0B 3P0,TURKS COVE,NL,3.0,47.911837,-53.458863
A0C 1B0,BONAVISTA,NL,3.0,48.658252000000005,-53.079267
A0C 1H0,CANNINGS COVE,NL,3.0,48.435644,-53.860482
A0C 1S0,KINGS COVE,NL,3.0,48.563519,-53.378478
A0C 1V0,LETHBRIDGE,NL,3.0,48.336806,-53.916728000000006
A0C 1W0,LITTLE CATALINA,NL,3.0,48.53723,-53.049918000000005
A0C 2K0,PRINCETON,NL,3.0,48.381857000000004,-53.654472999999996
A0E 1P0,FORTUNE,NL,3.0,47.0343208312988,-55.8599739074707
A0E 1Y0,GRAND LE PIERRE,NL,3.0,47.678188,-54.788174
A0E 2J0,LITTLE BAY EAST,NL,3.0,47.556526,-54.854429
A0E 2M0,MARYSTOWN,NL,3.0,47.15491,-55.265069
A0E 2P0,NORTH WEST BROOK,NL,3.0,48.003075,-53.94452
A0E 2Y0,WINTERLAND,NL,3.0,47.121751,-55.351732
A0G 1B0,BADGERS QUAY,NL,3.0,49.1238889,-53.5944444
A0G 1E0,BIRCHY BAY,NL,3.0,49.361118,-54.73171899999999
A0G 1S0,COTTLESVILLE,NL,3.0,49.510096999999995,-54.862799
A0G 1X0,DOVER,NL,3.0,48.866933,-53.971748999999996
A0G 1Z0,EASTPORT,NL,3.0,48.6517868041992,-53.7655029296875
A0G 3E0,LUMSDEN,NL,3.0,49.300621,-53.61308199999999
A0G 3V0,ST BRENDANS,NL,3.0,48.841535,-53.691722
A0G 4H0,TILTING,NL,3.0,49.700705,-54.086256000000006
A0G 4L0,TRINITY BB,NL,3.0,48.976739,-53.91605
A0G 4P0,WAREHAM-CENTREVILLE,NL,3.0,49.020798,-53.92400799999999
A0H 1C0,BISHOPS FALLS,NL,3.0,49.010570526123,-55.495723724365206
A0H 1L0,COTTRELLS COVE,NL,3.0,49.497040000000005,-55.238315
A0H 1M0,ENGLISH HARBOUR WEST,NL,3.0,47.465202000000005,-55.506001
A0J 1S0,SOUTH BROOK GB,NL,3.0,49.416153,-56.084787
A0J 1T0,BEACHSIDE,NL,3.0,49.534019470214794,-56.191593170165994
A0K 1A0,ANCHOR POINT,NL,3.0,51.232675,-56.79691
A0K 1B0,BAIE VERTE,NL,3.0,49.934577000000004,-56.201564000000005
A0K 1Y0,CONCHE,NL,3.0,50.883175,-55.897663
A0K 4L0,REEFS HARBOUR,NL,3.0,51.021229,-57.02175
A0K 4P0,RODDICKTON,NL,3.0,50.865713,-56.134098
A0K 4S0,ST. ANTHONY,NL,3.0,51.358383,-55.576993
A0K 5E0,SEAL COVE WB,NL,3.0,49.934289,-56.37346899999999
A0K 5H0,SNOOKS ARM,NL,3.0,49.857468,-55.710767000000004
A0N 1K0,GRAND BAY EAST,NL,3.0,47.585174560546896,-59.1692123413086
A0N 1T0,PORT AU PORT,NL,3.0,48.61441,-58.979702
A0N 1Z0,ST GEORGES,NL,3.0,48.431948999999996,-58.472691000000005
A0N 2L0,GREY RIVER,NL,3.0,47.584846999999996,-57.115584999999996
A0P 1M0,NORTH WEST RIVER,NL,4.0,53.527559,-60.142786
A0A 1C0,BAY BULLS,NL,3.0,47.403988,-52.79987
A0A 1V0,CHAPEL COVE,NL,3.0,47.417392,-53.143811
A0A 2Z0,MARYSVALE,NL,3.0,47.477427,-53.202806
A0A 3X1,SPANIARDS BAY,NL,3.0,47.613343900000004,-53.2791165
A0B 1B0,BELLEVUE,NL,3.0,47.608453000000004,-53.722225
A0B 1C0,BLAKETOWN,NL,3.0,47.539992,-53.57999100000001
A0B 1X0,GREENS HARBOUR,NL,3.0,47.606497,-53.528659999999995
A0B 1Y0,HANTS HARBOUR,NL,3.0,48.007329,-53.245447
A0B 2E0,ISLINGTON,NL,3.0,47.776756,-53.539359999999995
A0B 3M0,WINTERTON,NL,3.0,47.959951000000004,-53.330764
A0C 1L0,CHARLOTTETOWN,NL,3.0,48.438006,-54.013768999999996
A0C 1R0,KEELS,NL,3.0,48.599527,-53.411421
A0E 1B0,BAY L'ARGENT,NL,3.0,47.539685,-54.872379
A0E 1C0,BOAT HARBOUR WEST,NL,3.0,47.260461,-54.947101
A0E 1H0,PARKERS COVE,NL,3.0,47.393572999999996,-54.859595999999996
A0E 2A0,HILLVIEW,NL,3.0,48.009584000000004,-53.761216000000005
A0G 1C0,BENTON,NL,3.0,48.890526,-54.41775500000001
A0G 2A0,EMBREE,NL,3.0,49.313045,-55.036747
A0G 2C0,FREDERICKTON,NL,3.0,49.408854,-54.322095999999995
A0G 2K0,GLENWOOD,NL,3.0,48.979959,-54.883458
A0G 2L0,GLOVERTOWN,NL,3.0,48.666843,-54.045243000000006
A0G 2X0,JOE BATTS ARM,NL,3.0,49.727813,-54.172387
A0G 3G0,MAIN POINT,NL,3.0,49.336191,-54.429993
A0G 3H0,MORETONS HARBOUR,NL,3.0,49.584258,-54.872718000000006
A0G 3J0,MUSGRAVE HARBOUR,NL,3.0,49.44314,-53.950889000000004
A0G 3L0,NEWTOWN,NL,3.0,49.201772999999996,-53.510845999999994
A0G 4B0,STAG HARBOUR,NL,3.0,49.575891,-54.29219499999999
A0G 4M0,TWILLINGATE,NL,3.0,49.614011,-54.70646800000001
A0G 4N0,VICTORIA COVE,NL,3.0,49.34863,-54.515678
A0H 1W0,MILLTOWN,NL,3.0,47.871219,-55.762122999999995
A0J 1A0,BEAUMONT,NL,3.0,49.595933,-55.673871999999996
A0J 1E0,HARRYS HARBOUR,NL,3.0,49.699926,-55.926956000000004
A0J 1H0,KINGS POINT,NL,3.0,49.564592,-56.221529000000004
A0K 2M0,FLEUR DE LYS,NL,3.0,50.109547,-56.170312
A0K 3B0,HAWKES BAY,NL,3.0,50.590838,-57.214403000000004
A0K 3H0,JACKSONS ARM,NL,3.0,49.860298,-56.82383299999999
A0L 1J0,MOUNT MORIAH,NL,3.0,48.955944,-58.04738199999999
A0L 1K0,PASADENA,NL,3.0,49.013201,-57.578764
A0M 1C0,CHANNEL-PORT-AUX-BASQUES,NL,3.0,47.718894,-59.292901
A0M 1J0,ISLE-AUX-MORTS,NL,3.0,47.585766,-58.975361
A0N 1C0,CAPE RAY,NL,3.0,47.644661,-59.260096
A0N 1J0,DOYLES,NL,3.0,47.77421,-59.26419
A0N 1T1,CAPE ST GEORGE,NL,3.0,48.494842529296896,-59.179229736328104
A0N 2C0,STEPHENVILLE CROSSING,NL,3.0,48.571494,-58.380832999999996
A0R 1B0,WABUSH,NL,4.0,52.904764,-66.870789
A1K 0B7,TORBAY,NL,3.0,47.671081,-52.754462
A1K 0E4,LOGY BAY,NL,3.0,47.661966,-52.732687
A1K 0G5,FLATROCK,NL,3.0,47.6593594,-52.7383086
A1K 2A3,MIDDLE COVE,NL,3.0,47.649165,-52.701609999999995
A1K 4A1,OUTER COVE,NL,3.0,47.6498953,-52.6831248
A1L 0A2,PARADISE,NL,3.0,47.542924299999996,-52.879495999999996
A1K 0K8,BAULINE,NL,3.0,47.652524,-52.72161
A1G 1P3,KILBRIDE,NL,3.0,47.503045,-52.767242
A1M 0A4,PORTUGAL COVE-ST PHILIPS,NL,3.0,47.618259,-52.835924
A1N 0A2,MOUNT PEARL,NL,3.0,47.519571,-52.811342
A1S 0A2,GOULDS,NL,3.0,47.457082,-52.77470600000001
A1V 0A2,GANDER,NL,3.0,48.95836,-54.60718000000001
A1W 0A1,CONCEPTION BAY SOUTH,NL,3.0,47.503038000000004,-52.98386
A1Y 0A2,CARBONEAR,NL,3.0,47.731518,-53.2341123
A2A 0A2,GRAND FALLS-WINDSOR,NL,3.0,48.948842,-55.637731
A1Y 0A7,BRISTOL'S HOPE,NL,3.0,47.528576,-52.859382999999994
A2H 0A5,CORNER BROOK,NL,3.0,48.958958,-57.929242
A2H 0B9,MASSEY DRIVE,NL,3.0,48.947561,-57.970059899999995
A2N 0A4,STEPHENVILLE,NL,3.0,48.552331,-58.60986
A2N 1A3,KIPPENS,NL,3.0,48.55040220000001,-58.624150300000004
A2V 0A4,LABRADOR CITY,NL,4.0,52.936899600000004,-66.9791456
A5A 0A4,CLARENVILLE,NL,3.0,48.157009,-53.957352
A5A 0G9,GEORGES BROOK-MILTON,NL,,48.154013799999994,-53.963140599999996
A8A 0A5,DEER LAKE,NL,3.0,49.166539,-57.428909999999995
A8A 0B4,REIDVILLE,NL,3.0,49.166539,-57.428909999999995
A8A 0C9,BONNE BAY POND,NL,3.0,49.1772549,-57.4263919
A8A 2L1,CORMACK,NL,3.0,49.294456,-57.39001700000001
A8A 3L1,WILTONDALE,NL,3.0,49.395066,-57.60790600000001
B0C 1L0,INGONISH BEACH,NS,4.0,46.613127,-60.507454
B0E 1B0,BADDECK,NS,4.0,46.234035999999996,-61.299174
B0E 2G0,MULGRAVE,NS,4.0,45.450336,-61.386796999999994
B0E 2W0,PORT HOOD,NS,4.0,46.009803771972706,-61.5193672180176
B0E 3J0,WEST ARICHAT,NS,4.0,45.53199,-61.131547
B0H 1A0,AFTON STATION,NS,4.0,45.60221,-61.744775
B0H 1J0,CROSS ROADS COUNTRY HARBOUR,NS,4.0,45.250988,-61.738273
B0H 1L0,GOLDBORO,NS,4.0,45.208785,-61.64963
B0H 1M0,GOSHEN,NS,4.0,45.404412,-61.939049
B0H 1N0,GUYSBOROUGH,NS,4.0,45.320842999999996,-61.132467000000005
B0H 1P0,HAVRE BOUCHER,NS,4.0,45.685603,-61.528604
B0H 1W0,MONASTERY,NS,4.0,45.605937,-61.660140000000006
B0J 1H0,BROOKLYN,NS,4.0,44.055473,-64.710851
B0J 1K0,CHESTER BASIN,NS,4.0,44.5613136291504,-64.3081893920898
B0J 1M0,FISHERMANS HARBOUR,NS,4.0,45.145831,-61.810818999999995
B0J 1N0,WEST CHEZZETCOOK,NS,4.0,44.685611724853494,-63.2472343444824
B0J 1W0,JEDDORE OYSTER PONDS,NS,4.0,44.807722,-62.910247999999996
B0J 2B0,LITTLE TANCOOK,NS,4.0,44.436101,-64.137455
B0J 2C0,LUNENBURG,NS,4.0,44.37635,-64.309889
B0J 2J0,MOOSELAND,NS,4.0,44.88785,-62.849337
B0J 2L0,MUSQUODOBOIT HARBOUR,NS,4.0,44.787808,-63.148726
B0J 2M0,NEW ROSS,NS,4.0,44.76579284667971,-64.4158172607422
B0K 0A2,STELLARTON,NS,4.0,45.574315999999996,-62.656599
B0K 1E0,MALAGASH,NS,4.0,45.794472,-63.45304300000001
B0K 1K0,PORT HOWE,NS,4.0,45.810472,-63.849945999999996
B0K 1N0,RIVER JOHN,NS,4.0,45.747988,-63.041939
B0L 1A0,JOGGINS,NS,4.0,45.580208,-64.66457700000001
B0L 1B0,MACCAN,NS,4.0,45.641582,-64.307997
B0M 1C0,BELMONT,NS,4.0,45.441034,-63.373589
B0M 1E0,COLLINGWOOD CORNER,NS,4.0,45.636927,-63.77345
B0M 1V0,RIVER PHILIP,NS,4.0,45.685705,-63.913562
B0M 1W0,SOUTHAMPTON,NS,4.0,45.488708,-64.200191
B0N 1E0,CENTRE BURLINGTON,NS,4.0,45.067054999999996,-64.05875
B0N 1K0,ELDERBANK,NS,4.0,44.955946999999995,-63.285348
B0N 1Y0,MILFORD,NS,4.0,45.040978,-63.438426
B0N 2A0,NEWPORT,NS,4.0,45.034087,-63.870954000000005
B0N 2H0,GAYS RIVER,NS,4.0,45.034715000000006,-63.350947999999995
B0N 2H0,LAKE EGMONT,NS,4.0,45.034715000000006,-63.350947999999995
B0N 2H0,NORTH SALEM,NS,4.0,45.034715000000006,-63.350947999999995
B0N 2H0,RINES CREEK,NS,4.0,45.034715000000006,-63.350947999999995
B0N 2H0,URBANIA,NS,4.0,45.034715000000006,-63.350947999999995
B0N 2H0,WEST INDIAN ROAD,NS,4.0,45.034715000000006,-63.350947999999995
B0N 2J0,CHASWOOD,NS,4.0,45.222316,-63.179708
B0N 2J0,CLOVERDALE,NS,4.0,45.222316,-63.179708
B0N 2J0,FORT ELLIS,NS,4.0,45.222316,-63.179708
B0N 2J0,RIVERSIDE,NS,4.0,45.222316,-63.179708
B0N 2L0,UPPER KENNETCOOK,NS,4.0,45.170635,-63.6224
B0N 2M0,UPPER MUSQUODOBOIT,NS,4.0,45.053199,-62.900997
B0N 2P0,UPPER STEWIACKE,NS,4.0,45.161953999999994,-63.041941
B0N 2R0,WALTON,NS,4.0,45.231407,-64.007354
B0N 3A0,ARDOISE,NS,4.0,45.066171999999995,-63.71143299999999
B0P 1B0,AVONPORT,NS,4.0,45.095693,-64.22797299999999
B0P 1C0,AYLESFORD,NS,4.0,45.066995,-64.800737
B0P 1G0,CAMBRIDGE 32,NS,4.0,45.129940000000005,-64.66872
B0P 1G0,LAKEVILLE,NS,4.0,45.129940000000005,-64.66872
B0P 1H0,CANNING,NS,4.0,45.026806,-64.165254
B0P 1N0,GREENWOOD,NS,4.0,44.993606,-64.970043
B0P 1R0,KINGSTON,NS,4.0,45.074551,-64.720682
B0P 1T0,PORT WILLIAMS,NS,4.0,45.159695,-64.36271500000001
B0P 1V0,CHIPMAN BROOK,NS,4.0,45.149172,-64.689373
B0P 1W0,WILMOT STATION,NS,4.0,44.827657,-64.937875
B0R 1A0,BARSS CORNER,NS,4.0,44.624118804931605,-64.6746444702148
B0R 1C0,LAHAVE,NS,4.0,44.238578000000004,-64.435586
B0R 1E0,NEW GERMANY,NS,4.0,44.469069,-64.620343
B0R 1H0,SPRINGFIELD,NS,4.0,44.794246,-64.643897
B0S 1B0,BEAR RIVER,NS,4.0,44.554357,-65.610454
B0S 1C0,BRIDGETOWN,NS,4.0,44.764216,-65.44272
B0S 1J0,DEEP BROOK,NS,4.0,44.593515999999994,-65.628486
B0S 1L0,HAMPTON,NS,4.0,44.811549,-65.49446
B0S 1M0,LAWRENCETOWN.,NS,4.0,44.891613,-65.06213000000001
B0T 1E0,GREENFIELD.,NS,4.0,44.197688,-64.946547
B0T 1S0,PORT JOLI,NS,4.0,43.860801,-64.804924
B0W 1E0,BACCARO,NS,4.0,43.593990000000005,-65.63927
B0W 1H0,BARTON,NS,4.0,44.4574394226074,-65.80712890625
B0W 1N0,CLAM POINT,NS,4.0,43.46029,-65.552309
B0W 2C0,LOWER WEST PUBNICO,NS,4.0,43.626868,-65.791967
B0W 2E0,LOWER WOODS HARBOUR,NS,4.0,43.506113,-65.71879100000001
B0W 2G0,MCGRAY,NS,4.0,43.542931,-65.590994
B0W 3L0,THOMASVILLE,NS,4.0,43.51273,-65.382133
B1A 0A4,DONKIN,NS,4.0,46.191186,-59.97111999999999
B1A 0A5,GLACE BAY,NS,4.0,46.19023920000001,-59.9606711
A8A 3A2,ST JUDES,NL,3.0,49.13728,-57.478030000000004
B0C 1E0,CAPSTICK,NS,4.0,46.970308,-60.436071999999996
B0C 1G0,DINGWALL,NS,4.0,46.896896000000005,-60.471233
B0C 1K0,INGONISH,NS,4.0,46.695634999999996,-60.396464
B0E 1T0,LITTLE NARROWS,NS,4.0,45.974227,-60.983498
B0E 1V0,LOUISDALE,NS,4.0,45.629386,-61.146930000000005
B0E 1X0,MABOU,NS,4.0,46.060943,-61.2045
B0E 1Z0,MARGAREE CENTRE,NS,4.0,46.326145000000004,-61.038534
B0E 2A0,MARGAREE FORKS,NS,4.0,46.314662,-61.176508999999996
B0E 2B0,MARGAREE HARBOUR,NS,4.0,46.4364356994629,-61.109401702880895
B0E 2C0,MARGAREE VALLEY,NS,4.0,46.350528717040994,-60.964324951171896
B0E 2K0,ORANGEDALE,NS,4.0,45.707891,-61.170629000000005
B0E 3A0,ST-JOSEPH-DU-MOINE,NS,4.0,46.505051,-61.036834
B0E 3B0,ST PETERS,NS,4.0,45.620463,-60.957558999999996
B0E 3M0,WHYCOCOMAGH,NS,4.0,46.081461,-60.965235
B0H 1G0,BOYLSTON,NS,4.0,45.500347999999995,-61.69400699999999
B0H 1K0,FRANKVILLE,NS,4.0,45.656226000000004,-61.556598
B0J 1E0,BLOCKHOUSE,NS,4.0,44.420909,-64.474461
B0J 1J0,CHESTER,NS,4.0,44.560562,-64.22507900000001
B0J 1P0,HEAD OF JEDDORE,NS,4.0,44.698934,-63.03979399999999
B0J 2A0,LISCOMB,NS,4.0,45.033281,-62.170002000000004
B0J 2E0,MAHONE BAY,NS,4.0,44.308292,-64.307402
B0J 2R0,PORT DUFFERIN,NS,4.0,44.883145,-62.441120999999995
B0J 2W0,RIVERPORT,NS,4.0,44.295077,-64.32124499999999
B0J 2X0,ROSE BAY,NS,4.0,44.277566,-64.259653
B0J 3A0,SHEARWATER,NS,4.0,44.633703000000004,-63.515043000000006
B0J 3M0,WESTERN SHORE,NS,4.0,44.523144,-64.31449
B0K 1L0,PUGWASH,NS,4.0,45.86567687988279,-63.6681251525879
B0K 1M0,PUGWASH JUNCTION,NS,4.0,45.8020095825195,-63.637451171875
B0K 1R0,SCOTSBURN,NS,4.0,45.734596999999994,-62.817547
B0K 1Z0,WEST RIVER STATION,NS,4.0,45.498092,-62.831017
B0L 1G0,RIVER HEBERT,NS,4.0,45.615142999999996,-64.476749
B0M 1K0,FIVE ISLANDS,NS,4.0,45.408004999999996,-64.021028
B1A 6V3,PORT CALEDONIA,NS,4.0,46.168770200000004,-59.9219234
B1B 1A4,PORT MORIEN,NS,4.0,46.137232,-59.87831
B1B 1K5,BIRCH GROVE,NS,4.0,46.214025,-59.9648601
B1B 1N3,BROUGHTON,NS,4.0,46.084682,-59.976440000000004
B1B 1R1,ROUND ISLAND,NS,4.0,45.920895,-59.975875
B1B 1R4,HOMEVILLE,NS,4.0,46.073907,-59.89985600000001
